kalimat,jumlah_kemunculan,text_id,annotator_id,toxicity
"Ayo kita sambut anggota baru! Kasmankasman, Taufiqurrahman, Lidya Salsabila, Febri Bane, Pemilik Aliknoe, Ahmad Reza, Amar Badui, Abdul Gani, M Don, Karim, Maimunsyah, Yos Kambu, Thomas Suyatno, Irma Mawar, Jery Alerbitu, Nyong Timur, Yhuliana M Bereck, Tcah Snex Militan, Pakde Areng, Darmawansyawal, Kasino, Nyai Nyimas Ayu, M Masykuri, Novlifa Ylkwa, Alank Ris Alank, Gus AS, Hermin Manurung, Bertus Bertus, Kristina Hakim, Sukahar Sanusi, Andi Maulana Slank, Gede Alam, Fery Tanjung, Fajri Fajri, Mansyur Es, Syahrul, Ugik Gil, Gunawan Awan, Harun Amoye Yeimo, Abdullah Dagang, Aditya Pratama, Deslin Sepriyani, Nabila , Quino Capthen, Amin Tuấn Black, Salesius Jono, Mai Yadi, Bakso Tresno, Mas Dor, Riski, Putra Agus, Tantia Az Zahra Fahrezi, Aep Saepudin, Muh Arifin Muh, Firman Fayyad, Kang Iyang, Sari Novita Novita, Cak Sin, Ainol Yaqin Mujelli, Syarifudin Pasbar, Sahar Pungloe Sahar Pungloe, Figo Fransisko, Damay Krystyan Zebua, Nabila Dewi, Jackagantz, Andi Rimba, Suparman Mam, Daram Khaij, Gaco Makayoa, Yatin, Iwan Putra, Sakirun Purba, Mat Ali, Bela Purwansyah Purwansyah, Mubahizul Nafqo, Marsel Melyi, Muhammad Robiyani, Gelsy Tutu, Triy, delia, Dibyo Gita Lo, Amirah Maulidia, LERY AKT, Offecial, Herman Anjel, Mandae Huamual, Fan Tanju, Amir Mahmud Tupaley, Manroe Intan, Masni Nia, It'z Adhe Ruth, Nunu Haenudin, Adel, Abu Kholil, Barbie Woo, Danar Saputra, Itiak Patha, Abd Fatah Ibrahim, Saripuddin, Aldi Bay, Lana Kana Berkelana, Arif Pekanbaru Riau, Firra Raisya Ahmad, Tamang Mude, Erwin Nababan, Lukwanto Munir, Gun Dala, All Gntng, Nita Ita, Putry, Dedi Firmansyah, Lang Sakti, BinTang DiLangit Sriwijaya, Putro Ayek, Hendyra Cipta Hutagaol, KaNg BaN's, Muara Rkb, Ansori Bahiro, Sutras Andi Pulampas, Mr. Beres, Mamath Muntak, Seixas Vatairra, Rustia Tia, Sam Iba Berela Iba, P Jago, Hellchat Tod, Agus Endo, Rebus Tebai, Lukman Syukur, Mahmudi Mahmut, Hanis Weni, Dhudy Drmwn, Mas Bayu, Lan, Kanggea Homaning Ferry, Edi Srisudono, Pondoc Bambu, Rohn Dtt, Henro Bonatua Sitorus, Randy Andy, Ach Munir, Gradus Kebo, Paijo Nya Paijem, Mutiaraku Mutiara, Mokhtar Lubis Belsigaway, Soni Jhun, Fabianus Kancau Fabianus Kancau, Subandi, Lubis Habibi, Pratamazhain, Jembo Kase, Novan Lafau, Nasik Sebon, Rafa Tugal Cacing, Junaidilah Jun Adi, Mega Wati, Joe Briyan, Ipin Ipin, Bi Ji, Eneas Yando Yando Eneas, Muoh, Erik Sumarna, Sr, Allohumma Ubatubet, Baihaqi Rofiq, Amaendang Dellaw, Asogo Laia, Nsyah Dia Ar, De Ka, La Panatta Daeng Patombong, Elieser Wery, Japang, Efendik Saputra, Dundan Prabilo, Gilangin Hajian, Dihen Hommy Terjal Tamala, Wijaya Kusuma, Ahlia Fulan Husain, Roby Ndruru, Rik Kurniawan, Husni Us, Tete Khansa, Roy Lololuan, Hiron Nimuz, Bahri, Ammank Amand, M Kholil, Akbar Mtor, Rickardus Tarmy Asokome, Ginan Shnay, Nana Mardiana, Andi Rusydi Rusdi, Aldi Alviqri, Mhd Azis, Sukma Putra, Ismail Sakau, Rusli Ottovianus, Tsabriharun, Gregorius Nafanu, Ahmad Khotib, Yusuf Indra, Rama Heriyanto, Utaha Marase",15,103-198,1,0
"Ayo kita sambut anggota baru! Kasmankasman, Taufiqurrahman, Lidya Salsabila, Febri Bane, Pemilik Aliknoe, Ahmad Reza, Amar Badui, Abdul Gani, M Don, Karim, Maimunsyah, Yos Kambu, Thomas Suyatno, Irma Mawar, Jery Alerbitu, Nyong Timur, Yhuliana M Bereck, Tcah Snex Militan, Pakde Areng, Darmawansyawal, Kasino, Nyai Nyimas Ayu, M Masykuri, Novlifa Ylkwa, Alank Ris Alank, Gus AS, Hermin Manurung, Bertus Bertus, Kristina Hakim, Sukahar Sanusi, Andi Maulana Slank, Gede Alam, Fery Tanjung, Fajri Fajri, Mansyur Es, Syahrul, Ugik Gil, Gunawan Awan, Harun Amoye Yeimo, Abdullah Dagang, Aditya Pratama, Deslin Sepriyani, Nabila , Quino Capthen, Amin Tuấn Black, Salesius Jono, Mai Yadi, Bakso Tresno, Mas Dor, Riski, Putra Agus, Tantia Az Zahra Fahrezi, Aep Saepudin, Muh Arifin Muh, Firman Fayyad, Kang Iyang, Sari Novita Novita, Cak Sin, Ainol Yaqin Mujelli, Syarifudin Pasbar, Sahar Pungloe Sahar Pungloe, Figo Fransisko, Damay Krystyan Zebua, Nabila Dewi, Jackagantz, Andi Rimba, Suparman Mam, Daram Khaij, Gaco Makayoa, Yatin, Iwan Putra, Sakirun Purba, Mat Ali, Bela Purwansyah Purwansyah, Mubahizul Nafqo, Marsel Melyi, Muhammad Robiyani, Gelsy Tutu, Triy, delia, Dibyo Gita Lo, Amirah Maulidia, LERY AKT, Offecial, Herman Anjel, Mandae Huamual, Fan Tanju, Amir Mahmud Tupaley, Manroe Intan, Masni Nia, It'z Adhe Ruth, Nunu Haenudin, Adel, Abu Kholil, Barbie Woo, Danar Saputra, Itiak Patha, Abd Fatah Ibrahim, Saripuddin, Aldi Bay, Lana Kana Berkelana, Arif Pekanbaru Riau, Firra Raisya Ahmad, Tamang Mude, Erwin Nababan, Lukwanto Munir, Gun Dala, All Gntng, Nita Ita, Putry, Dedi Firmansyah, Lang Sakti, BinTang DiLangit Sriwijaya, Putro Ayek, Hendyra Cipta Hutagaol, KaNg BaN's, Muara Rkb, Ansori Bahiro, Sutras Andi Pulampas, Mr. Beres, Mamath Muntak, Seixas Vatairra, Rustia Tia, Sam Iba Berela Iba, P Jago, Hellchat Tod, Agus Endo, Rebus Tebai, Lukman Syukur, Mahmudi Mahmut, Hanis Weni, Dhudy Drmwn, Mas Bayu, Lan, Kanggea Homaning Ferry, Edi Srisudono, Pondoc Bambu, Rohn Dtt, Henro Bonatua Sitorus, Randy Andy, Ach Munir, Gradus Kebo, Paijo Nya Paijem, Mutiaraku Mutiara, Mokhtar Lubis Belsigaway, Soni Jhun, Fabianus Kancau Fabianus Kancau, Subandi, Lubis Habibi, Pratamazhain, Jembo Kase, Novan Lafau, Nasik Sebon, Rafa Tugal Cacing, Junaidilah Jun Adi, Mega Wati, Joe Briyan, Ipin Ipin, Bi Ji, Eneas Yando Yando Eneas, Muoh, Erik Sumarna, Sr, Allohumma Ubatubet, Baihaqi Rofiq, Amaendang Dellaw, Asogo Laia, Nsyah Dia Ar, De Ka, La Panatta Daeng Patombong, Elieser Wery, Japang, Efendik Saputra, Dundan Prabilo, Gilangin Hajian, Dihen Hommy Terjal Tamala, Wijaya Kusuma, Ahlia Fulan Husain, Roby Ndruru, Rik Kurniawan, Husni Us, Tete Khansa, Roy Lololuan, Hiron Nimuz, Bahri, Ammank Amand, M Kholil, Akbar Mtor, Rickardus Tarmy Asokome, Ginan Shnay, Nana Mardiana, Andi Rusydi Rusdi, Aldi Alviqri, Mhd Azis, Sukma Putra, Ismail Sakau, Rusli Ottovianus, Tsabriharun, Gregorius Nafanu, Ahmad Khotib, Yusuf Indra, Rama Heriyanto, Utaha Marase",15,103-198,15,0
"Ayo kita sambut anggota baru! Kasmankasman, Taufiqurrahman, Lidya Salsabila, Febri Bane, Pemilik Aliknoe, Ahmad Reza, Amar Badui, Abdul Gani, M Don, Karim, Maimunsyah, Yos Kambu, Thomas Suyatno, Irma Mawar, Jery Alerbitu, Nyong Timur, Yhuliana M Bereck, Tcah Snex Militan, Pakde Areng, Darmawansyawal, Kasino, Nyai Nyimas Ayu, M Masykuri, Novlifa Ylkwa, Alank Ris Alank, Gus AS, Hermin Manurung, Bertus Bertus, Kristina Hakim, Sukahar Sanusi, Andi Maulana Slank, Gede Alam, Fery Tanjung, Fajri Fajri, Mansyur Es, Syahrul, Ugik Gil, Gunawan Awan, Harun Amoye Yeimo, Abdullah Dagang, Aditya Pratama, Deslin Sepriyani, Nabila , Quino Capthen, Amin Tuấn Black, Salesius Jono, Mai Yadi, Bakso Tresno, Mas Dor, Riski, Putra Agus, Tantia Az Zahra Fahrezi, Aep Saepudin, Muh Arifin Muh, Firman Fayyad, Kang Iyang, Sari Novita Novita, Cak Sin, Ainol Yaqin Mujelli, Syarifudin Pasbar, Sahar Pungloe Sahar Pungloe, Figo Fransisko, Damay Krystyan Zebua, Nabila Dewi, Jackagantz, Andi Rimba, Suparman Mam, Daram Khaij, Gaco Makayoa, Yatin, Iwan Putra, Sakirun Purba, Mat Ali, Bela Purwansyah Purwansyah, Mubahizul Nafqo, Marsel Melyi, Muhammad Robiyani, Gelsy Tutu, Triy, delia, Dibyo Gita Lo, Amirah Maulidia, LERY AKT, Offecial, Herman Anjel, Mandae Huamual, Fan Tanju, Amir Mahmud Tupaley, Manroe Intan, Masni Nia, It'z Adhe Ruth, Nunu Haenudin, Adel, Abu Kholil, Barbie Woo, Danar Saputra, Itiak Patha, Abd Fatah Ibrahim, Saripuddin, Aldi Bay, Lana Kana Berkelana, Arif Pekanbaru Riau, Firra Raisya Ahmad, Tamang Mude, Erwin Nababan, Lukwanto Munir, Gun Dala, All Gntng, Nita Ita, Putry, Dedi Firmansyah, Lang Sakti, BinTang DiLangit Sriwijaya, Putro Ayek, Hendyra Cipta Hutagaol, KaNg BaN's, Muara Rkb, Ansori Bahiro, Sutras Andi Pulampas, Mr. Beres, Mamath Muntak, Seixas Vatairra, Rustia Tia, Sam Iba Berela Iba, P Jago, Hellchat Tod, Agus Endo, Rebus Tebai, Lukman Syukur, Mahmudi Mahmut, Hanis Weni, Dhudy Drmwn, Mas Bayu, Lan, Kanggea Homaning Ferry, Edi Srisudono, Pondoc Bambu, Rohn Dtt, Henro Bonatua Sitorus, Randy Andy, Ach Munir, Gradus Kebo, Paijo Nya Paijem, Mutiaraku Mutiara, Mokhtar Lubis Belsigaway, Soni Jhun, Fabianus Kancau Fabianus Kancau, Subandi, Lubis Habibi, Pratamazhain, Jembo Kase, Novan Lafau, Nasik Sebon, Rafa Tugal Cacing, Junaidilah Jun Adi, Mega Wati, Joe Briyan, Ipin Ipin, Bi Ji, Eneas Yando Yando Eneas, Muoh, Erik Sumarna, Sr, Allohumma Ubatubet, Baihaqi Rofiq, Amaendang Dellaw, Asogo Laia, Nsyah Dia Ar, De Ka, La Panatta Daeng Patombong, Elieser Wery, Japang, Efendik Saputra, Dundan Prabilo, Gilangin Hajian, Dihen Hommy Terjal Tamala, Wijaya Kusuma, Ahlia Fulan Husain, Roby Ndruru, Rik Kurniawan, Husni Us, Tete Khansa, Roy Lololuan, Hiron Nimuz, Bahri, Ammank Amand, M Kholil, Akbar Mtor, Rickardus Tarmy Asokome, Ginan Shnay, Nana Mardiana, Andi Rusydi Rusdi, Aldi Alviqri, Mhd Azis, Sukma Putra, Ismail Sakau, Rusli Ottovianus, Tsabriharun, Gregorius Nafanu, Ahmad Khotib, Yusuf Indra, Rama Heriyanto, Utaha Marase",15,103-198,13,0
"Ayo kita sambut anggota baru! Kasmankasman, Taufiqurrahman, Lidya Salsabila, Febri Bane, Pemilik Aliknoe, Ahmad Reza, Amar Badui, Abdul Gani, M Don, Karim, Maimunsyah, Yos Kambu, Thomas Suyatno, Irma Mawar, Jery Alerbitu, Nyong Timur, Yhuliana M Bereck, Tcah Snex Militan, Pakde Areng, Darmawansyawal, Kasino, Nyai Nyimas Ayu, M Masykuri, Novlifa Ylkwa, Alank Ris Alank, Gus AS, Hermin Manurung, Bertus Bertus, Kristina Hakim, Sukahar Sanusi, Andi Maulana Slank, Gede Alam, Fery Tanjung, Fajri Fajri, Mansyur Es, Syahrul, Ugik Gil, Gunawan Awan, Harun Amoye Yeimo, Abdullah Dagang, Aditya Pratama, Deslin Sepriyani, Nabila , Quino Capthen, Amin Tuấn Black, Salesius Jono, Mai Yadi, Bakso Tresno, Mas Dor, Riski, Putra Agus, Tantia Az Zahra Fahrezi, Aep Saepudin, Muh Arifin Muh, Firman Fayyad, Kang Iyang, Sari Novita Novita, Cak Sin, Ainol Yaqin Mujelli, Syarifudin Pasbar, Sahar Pungloe Sahar Pungloe, Figo Fransisko, Damay Krystyan Zebua, Nabila Dewi, Jackagantz, Andi Rimba, Suparman Mam, Daram Khaij, Gaco Makayoa, Yatin, Iwan Putra, Sakirun Purba, Mat Ali, Bela Purwansyah Purwansyah, Mubahizul Nafqo, Marsel Melyi, Muhammad Robiyani, Gelsy Tutu, Triy, delia, Dibyo Gita Lo, Amirah Maulidia, LERY AKT, Offecial, Herman Anjel, Mandae Huamual, Fan Tanju, Amir Mahmud Tupaley, Manroe Intan, Masni Nia, It'z Adhe Ruth, Nunu Haenudin, Adel, Abu Kholil, Barbie Woo, Danar Saputra, Itiak Patha, Abd Fatah Ibrahim, Saripuddin, Aldi Bay, Lana Kana Berkelana, Arif Pekanbaru Riau, Firra Raisya Ahmad, Tamang Mude, Erwin Nababan, Lukwanto Munir, Gun Dala, All Gntng, Nita Ita, Putry, Dedi Firmansyah, Lang Sakti, BinTang DiLangit Sriwijaya, Putro Ayek, Hendyra Cipta Hutagaol, KaNg BaN's, Muara Rkb, Ansori Bahiro, Sutras Andi Pulampas, Mr. Beres, Mamath Muntak, Seixas Vatairra, Rustia Tia, Sam Iba Berela Iba, P Jago, Hellchat Tod, Agus Endo, Rebus Tebai, Lukman Syukur, Mahmudi Mahmut, Hanis Weni, Dhudy Drmwn, Mas Bayu, Lan, Kanggea Homaning Ferry, Edi Srisudono, Pondoc Bambu, Rohn Dtt, Henro Bonatua Sitorus, Randy Andy, Ach Munir, Gradus Kebo, Paijo Nya Paijem, Mutiaraku Mutiara, Mokhtar Lubis Belsigaway, Soni Jhun, Fabianus Kancau Fabianus Kancau, Subandi, Lubis Habibi, Pratamazhain, Jembo Kase, Novan Lafau, Nasik Sebon, Rafa Tugal Cacing, Junaidilah Jun Adi, Mega Wati, Joe Briyan, Ipin Ipin, Bi Ji, Eneas Yando Yando Eneas, Muoh, Erik Sumarna, Sr, Allohumma Ubatubet, Baihaqi Rofiq, Amaendang Dellaw, Asogo Laia, Nsyah Dia Ar, De Ka, La Panatta Daeng Patombong, Elieser Wery, Japang, Efendik Saputra, Dundan Prabilo, Gilangin Hajian, Dihen Hommy Terjal Tamala, Wijaya Kusuma, Ahlia Fulan Husain, Roby Ndruru, Rik Kurniawan, Husni Us, Tete Khansa, Roy Lololuan, Hiron Nimuz, Bahri, Ammank Amand, M Kholil, Akbar Mtor, Rickardus Tarmy Asokome, Ginan Shnay, Nana Mardiana, Andi Rusydi Rusdi, Aldi Alviqri, Mhd Azis, Sukma Putra, Ismail Sakau, Rusli Ottovianus, Tsabriharun, Gregorius Nafanu, Ahmad Khotib, Yusuf Indra, Rama Heriyanto, Utaha Marase",15,103-198,9,0
"Ayo kita sambut anggota baru! Kasmankasman, Taufiqurrahman, Lidya Salsabila, Febri Bane, Pemilik Aliknoe, Ahmad Reza, Amar Badui, Abdul Gani, M Don, Karim, Maimunsyah, Yos Kambu, Thomas Suyatno, Irma Mawar, Jery Alerbitu, Nyong Timur, Yhuliana M Bereck, Tcah Snex Militan, Pakde Areng, Darmawansyawal, Kasino, Nyai Nyimas Ayu, M Masykuri, Novlifa Ylkwa, Alank Ris Alank, Gus AS, Hermin Manurung, Bertus Bertus, Kristina Hakim, Sukahar Sanusi, Andi Maulana Slank, Gede Alam, Fery Tanjung, Fajri Fajri, Mansyur Es, Syahrul, Ugik Gil, Gunawan Awan, Harun Amoye Yeimo, Abdullah Dagang, Aditya Pratama, Deslin Sepriyani, Nabila , Quino Capthen, Amin Tuấn Black, Salesius Jono, Mai Yadi, Bakso Tresno, Mas Dor, Riski, Putra Agus, Tantia Az Zahra Fahrezi, Aep Saepudin, Muh Arifin Muh, Firman Fayyad, Kang Iyang, Sari Novita Novita, Cak Sin, Ainol Yaqin Mujelli, Syarifudin Pasbar, Sahar Pungloe Sahar Pungloe, Figo Fransisko, Damay Krystyan Zebua, Nabila Dewi, Jackagantz, Andi Rimba, Suparman Mam, Daram Khaij, Gaco Makayoa, Yatin, Iwan Putra, Sakirun Purba, Mat Ali, Bela Purwansyah Purwansyah, Mubahizul Nafqo, Marsel Melyi, Muhammad Robiyani, Gelsy Tutu, Triy, delia, Dibyo Gita Lo, Amirah Maulidia, LERY AKT, Offecial, Herman Anjel, Mandae Huamual, Fan Tanju, Amir Mahmud Tupaley, Manroe Intan, Masni Nia, It'z Adhe Ruth, Nunu Haenudin, Adel, Abu Kholil, Barbie Woo, Danar Saputra, Itiak Patha, Abd Fatah Ibrahim, Saripuddin, Aldi Bay, Lana Kana Berkelana, Arif Pekanbaru Riau, Firra Raisya Ahmad, Tamang Mude, Erwin Nababan, Lukwanto Munir, Gun Dala, All Gntng, Nita Ita, Putry, Dedi Firmansyah, Lang Sakti, BinTang DiLangit Sriwijaya, Putro Ayek, Hendyra Cipta Hutagaol, KaNg BaN's, Muara Rkb, Ansori Bahiro, Sutras Andi Pulampas, Mr. Beres, Mamath Muntak, Seixas Vatairra, Rustia Tia, Sam Iba Berela Iba, P Jago, Hellchat Tod, Agus Endo, Rebus Tebai, Lukman Syukur, Mahmudi Mahmut, Hanis Weni, Dhudy Drmwn, Mas Bayu, Lan, Kanggea Homaning Ferry, Edi Srisudono, Pondoc Bambu, Rohn Dtt, Henro Bonatua Sitorus, Randy Andy, Ach Munir, Gradus Kebo, Paijo Nya Paijem, Mutiaraku Mutiara, Mokhtar Lubis Belsigaway, Soni Jhun, Fabianus Kancau Fabianus Kancau, Subandi, Lubis Habibi, Pratamazhain, Jembo Kase, Novan Lafau, Nasik Sebon, Rafa Tugal Cacing, Junaidilah Jun Adi, Mega Wati, Joe Briyan, Ipin Ipin, Bi Ji, Eneas Yando Yando Eneas, Muoh, Erik Sumarna, Sr, Allohumma Ubatubet, Baihaqi Rofiq, Amaendang Dellaw, Asogo Laia, Nsyah Dia Ar, De Ka, La Panatta Daeng Patombong, Elieser Wery, Japang, Efendik Saputra, Dundan Prabilo, Gilangin Hajian, Dihen Hommy Terjal Tamala, Wijaya Kusuma, Ahlia Fulan Husain, Roby Ndruru, Rik Kurniawan, Husni Us, Tete Khansa, Roy Lololuan, Hiron Nimuz, Bahri, Ammank Amand, M Kholil, Akbar Mtor, Rickardus Tarmy Asokome, Ginan Shnay, Nana Mardiana, Andi Rusydi Rusdi, Aldi Alviqri, Mhd Azis, Sukma Putra, Ismail Sakau, Rusli Ottovianus, Tsabriharun, Gregorius Nafanu, Ahmad Khotib, Yusuf Indra, Rama Heriyanto, Utaha Marase",15,103-198,11,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,1-5521,3,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,1-5521,11,1
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,18,1
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,5,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,8,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,7,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,12,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,6,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,3,1
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,2,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,1,1
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,15,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,13,0
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,9,1
Anies Baswedan Mendapat Karma atas Perilakunya,15,103-239,11,1
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,1-5552,3,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,1-5552,11,1
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,18,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,5,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,8,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,7,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,12,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,6,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,3,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,2,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,1,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,15,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,13,1
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,9,0
"Pemerintah Pemprov DKI Habiskan Rp 90,45 Miliar Untuk Bayar Buzzer Buat Bikin Hoaks",15,103-221,11,1
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,1-5568,3,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,1-5568,11,1
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,18,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,5,1
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,8,1
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,7,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,12,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,6,1
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,3,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,2,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,1,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,15,1
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,13,0
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,9,1
Tidak Ada Autisme Sebelum Vaksin Bill Gates Masuk Vietnam,15,103-230,11,1
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,1-5606,3,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,1-5606,11,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,18,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,5,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,8,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,7,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,12,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,6,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,3,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,2,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,1,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,15,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,13,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,9,0
BALON UDARA BERGAMBAR GANJAR-MAHFUD BETERBANGAN DI MONAS,15,103-207,11,0
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,1-6201,20,1
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,1-6201,5,1
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,18,1
"Jika kita telaah ajaran islam dan isi alquran maka dapat disimpulkan bahwa muhamad ini hanya sekelas tokoh2 bidah kristen misalnya Arius dengan dogma Arianisme, Sabelius dengan dogma Sabelian, Valintinus, Basilides dengan dogma Gnostik, Charles Tase Russel dengan dogma SSY, Dsb Yang membedakan adalah dogma hasil pemikiran muhamad dia klaim wahyu ilahi jadi dia mirip dengan Gulam Ahmad dengan dogma ahmadiyah atau Lia Eden dengan dogma Salamullah. Itu salah satu hasil kajian kakek selama ini setelah menelaah islam bertahun2 Salam",15,103-188,5,1
